,Target Location,Time Zone (text),Home Team (text),Opponent (text),Game Time EST (text),Game Day (text),Game Time Actual (text),Week (text),Criteria ID
1386,14879,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9005800
1387,14881,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9005802
1388,14882,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9005803
1389,14883,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9005804
1390,14885,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9005806
1391,14886,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9005807
1392,14889,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9005808
1393,14892,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9005810
1394,14894,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9005811
1395,14898,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9005814
1396,14901,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9005815
1397,14903,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9005816
1398,14904,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9005817
1399,14905,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9005818
1400,15536,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006070
1401,16312,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9054765
1402,16313,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006355
1403,16329,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006364
1404,16340,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006369
1405,16345,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006373
1406,16347,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006375
1407,16350,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006376
1408,16351,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006377
1409,16352,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9054764
1410,16365,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006383
1411,16371,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006385
1412,16401,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006388
1413,16402,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006389
1414,16405,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006392
1415,16407,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006394
1416,16410,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006395
1417,16411,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006396
1418,16412,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006397
1419,16413,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9054091
1420,16415,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006398
1421,16416,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9054092
1422,16417,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006399
1423,16420,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006400
1424,16421,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006401
1425,16423,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006402
1426,16426,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006404
1427,16427,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006405
1428,16428,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006406
1429,16430,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006407
1430,16436,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006411
1431,16438,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006412
1432,16441,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006414
1433,16442,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006415
1434,16443,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006416
1435,16475,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9054090
1436,16501,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006417
1437,16502,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006418
1438,16503,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006419
1439,16504,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006420
1440,16505,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006421
1441,16506,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006422
1442,16507,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006423
1443,16508,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006424
1444,16509,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006425
1445,16510,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006426
1446,16511,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006427
1447,16515,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006428
1448,16531,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9054084
1449,16534,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006429
1450,16546,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006430
1451,16550,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006431
1452,16563,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006432
1453,16565,EST,Cleveland,LA,01:00PM,Sunday,01:00PM,Week 6,9006433
1454,16677,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006473
1455,16689,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006479
1456,16691,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006480
1457,16701,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006484
1458,16720,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006485
1459,16725,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006486
1460,16726,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006487
1461,16727,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006488
1462,16729,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006489
1463,16731,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006490
1464,16732,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9054766
1465,16733,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9054768
1466,16735,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006492
1467,16738,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006493
1468,16740,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006494
1469,16743,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006495
1470,16744,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006496
1471,16745,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006497
1472,16746,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006498
1473,16748,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006499
1474,16749,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006500
1475,16750,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9054767
1476,16801,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006501
1477,16802,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006502
1478,16803,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006503
1479,16820,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006504
1480,16823,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006507
1481,16826,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054770
1482,16827,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006508
1483,16828,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006509
1484,16829,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006510
1485,16832,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006512
1486,16835,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054771
1487,16841,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006520
1488,16844,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006522
1489,16851,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006527
1490,16852,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006528
1491,16853,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006529
1492,16854,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006530
1493,16859,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006532
1494,16864,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006536
1495,16865,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006537
1496,16866,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006538
1497,16868,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006539
1498,16870,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006540
1499,16872,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006542
1500,16874,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006543
1501,16875,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006544
1502,16882,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006549
1503,16901,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006550
1504,16910,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054785
1505,16911,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006551
1506,16912,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006552
1507,16914,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006553
1508,16915,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006554
1509,16917,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006555
1510,16920,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006556
1511,16921,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006557
1512,16922,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006558
1513,16923,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006559
1514,16925,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006560
1515,16926,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006561
1516,16927,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006562
1517,16928,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006563
1518,16929,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006564
1519,16930,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006565
1520,16932,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006566
1521,16933,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006567
1522,16935,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006568
1523,16936,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006569
1524,16937,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006570
1525,16938,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006571
1526,16939,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054784
1527,16941,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006573
1528,16942,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006574
1529,16943,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006575
1530,16946,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006576
1531,16947,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006577
1532,16948,EST,Buffalo,Houston,01:00PM,Sunday,01:00PM,Week 6,9006578
1533,16950,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006579
1534,17002,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006580
1535,17003,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006581
1536,17004,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006582
1537,17005,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006583
1538,17006,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006584
1539,17007,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006585
1540,17009,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006586
1541,17011,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006587
1542,17013,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006588
1543,17015,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006589
1544,17016,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006590
1545,17017,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006591
1546,17018,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006592
1547,17019,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006593
1548,17020,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006594
1549,17022,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006595
1550,17023,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006596
1551,17024,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006597
1552,17025,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006598
1553,17026,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006599
1554,17028,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006600
1555,17029,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006601
1556,17030,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006602
1557,17032,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006603
1558,17033,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006604
1559,17034,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006605
1560,17036,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006607
1561,17037,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006608
1562,17038,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006609
1563,17040,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006610
1564,17042,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006612
1565,17043,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006613
1566,17044,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006614
1567,17045,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006615
1568,17046,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006616
1569,17047,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006617
1570,17048,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006618
1571,17050,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006620
1572,17051,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006621
1573,17053,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006622
1574,17055,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006623
1575,17057,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006624
1576,17061,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006627
1577,17062,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006628
1578,17063,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006629
1579,17064,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006630
1580,17065,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006631
1581,17067,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006633
1582,17068,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006634
1583,17069,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054700
1584,17070,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006635
1585,17071,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054703
1586,17072,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006636
1587,17073,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006637
1588,17074,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006638
1589,17075,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006639
1590,17078,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006641
1591,17080,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006642
1592,17081,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006643
1593,17084,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006645
1594,17087,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006647
1595,17088,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006648
1596,17089,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054699
1597,17090,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006649
1598,17093,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006650
1599,17097,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006652
1600,17098,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006653
1601,17099,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006654
1602,17101,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006655
1603,17102,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006656
1604,17103,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006657
1605,17104,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006658
1606,17105,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006659
1607,17107,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006660
1608,17109,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006661
1609,17110,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006662
1610,17111,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006663
1611,17112,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006664
1612,17113,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006665
1613,17120,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006666
1614,17121,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006667
1615,17123,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006668
1616,17124,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006669
1617,17125,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006670
1618,17128,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006671
1619,17130,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054698
1620,17201,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006672
1621,17202,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006673
1622,17210,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006674
1623,17212,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006676
1624,17214,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006677
1625,17215,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006678
1626,17217,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006679
1627,17219,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006680
1628,17220,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006681
1629,17221,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006682
1630,17222,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006683
1631,17223,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006684
1632,17224,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006685
1633,17225,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006686
1634,17228,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006687
1635,17229,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006688
1636,17232,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006689
1637,17233,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006690
1638,17235,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054712
1639,17236,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006691
1640,17237,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006692
1641,17238,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006693
1642,17240,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006694
1643,17241,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006695
1644,17244,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006697
1645,17246,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006698
1646,17250,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054714
1647,17251,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054708
1648,17252,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006700
1649,17254,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006701
1650,17257,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006703
1651,17261,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054713
1652,17262,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006704
1653,17263,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9054710
1654,17265,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006706
1655,17266,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006707
1656,17267,EST,Baltimore,Tennessee,04:25PM,Sunday,04:25PM,Week 6,9006708
1657,17268,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006709
1658,17271,EST,Philadelphia,New York,08:20PM,Tomorrow,08:20PM,Week 6,9006710
1659,17301,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006711
1660,17302,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006712
1661,17304,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006714
1662,17306,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9054701
1663,17307,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006715
1664,17309,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006716
1665,17312,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9054697
1666,17313,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006718
1667,17314,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006719
1668,17315,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006720
1669,17316,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006721
1670,17317,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006722
1671,17319,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006723
1672,17320,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006724
1673,17321,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006725
1674,17322,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006726
1675,17324,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006727
1676,17325,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006728
1677,17327,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006729
1678,17329,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006730
1679,17331,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006731
1680,17337,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9054702
1681,17339,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006732
1682,17340,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006733
1683,17344,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9006734
