,Target Location,Time Zone (text),Home Team (text),Opponent (text),Game Time EST (text),Game Day (text),Game Time Actual (text),Week (text),Criteria ID
995,33809,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012163
996,33810,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012164
997,33811,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012165
998,33812,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012166
999,33813,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012167
1000,33815,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012168
1001,33823,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012169
1002,33827,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012171
1003,33830,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012172
1004,33837,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012174
1005,33838,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012175
1006,33839,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012176
1007,33841,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012177
1008,33843,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012178
1009,33844,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012179
1010,33846,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9054501
1011,33847,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012180
1012,33848,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012181
1013,33849,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012182
1014,33850,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012183
1015,33853,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012185
1016,33855,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012186
1017,33856,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9054502
1018,33859,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012188
1019,33860,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012189
1020,33867,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012191
1021,33868,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012192
1022,33880,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012198
1023,33881,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012199
1024,33884,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012200
1025,33888,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012201
1026,33896,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012203
1027,33897,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012204
1028,33898,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012205
1029,33967,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012242
1030,34223,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012294
1031,34224,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012295
1032,34229,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012297
1033,34231,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012299
1034,34232,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012300
1035,34233,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012301
1036,34234,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012302
1037,34235,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012303
1038,34236,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012304
1039,34237,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012305
1040,34238,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012306
1041,34239,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012307
1042,34240,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012308
1043,34241,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012309
1044,34242,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012310
1045,34275,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012317
1046,34285,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012318
1047,34286,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012319
1048,34287,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012320
1049,34288,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012321
1050,34289,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012322
1051,34291,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012323
1052,34292,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012324
1053,34293,EST,Jacksonville,Dallas,04:25PM,Sunday,04:25PM,Week 6,9012325
1054,34420,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012326
1055,34431,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012329
1056,34432,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012330
1057,34470,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012343
1058,34471,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012344
1059,34472,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012345
1060,34473,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012346
1061,34474,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012347
1062,34475,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012348
1063,34476,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012349
1064,34478,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012350
1065,34479,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012351
1066,34480,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012352
1067,34481,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012353
1068,34482,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012354
1069,34484,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012355
1070,34488,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012356
1071,34491,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012357
1072,34705,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012392
1073,34711,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012393
1074,34714,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012394
1075,34715,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012395
1076,34729,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9054510
1077,34731,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012396
1078,34734,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012397
1079,34736,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012398
1080,34737,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012399
1081,34739,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012400
1082,34741,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012401
1083,34743,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012402
1084,34744,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012403
1085,34746,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012404
1086,34747,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012405
1087,34748,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012406
1088,34753,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012407
1089,34756,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012409
1090,34758,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012410
1091,34759,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012411
1092,34760,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012412
1093,34761,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012413
1094,34762,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012414
1095,34769,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012415
1096,34771,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012416
1097,34772,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012417
1098,34773,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012418
1099,34785,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012419
1100,34786,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012420
1101,34787,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012421
1102,34788,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012422
1103,34797,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012423
1104,34945,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012424
1105,34946,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012425
1106,34947,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012426
1107,34949,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012427
1108,34950,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012428
1109,34951,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012429
1110,34952,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012430
1111,34953,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012431
1112,34972,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012434
1113,34974,EST,Miami,Chicago,01:00PM,Sunday,01:00PM,Week 6,9012435
1114,34981,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012436
1115,34982,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012437
1116,34983,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012438
1117,34984,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012439
1118,34986,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012440
1119,34987,EST,Tampa Bay,Atlanta,01:00PM,Sunday,01:00PM,Week 6,9012441
1120,40047,EST,Indianapolis,NY,01:00PM,Sunday,01:00PM,Week 6,9014176
1121,40109,EST,Indianapolis,NY,01:00PM,Sunday,01:00PM,Week 6,9014199
1122,40110,EST,Indianapolis,NY,01:00PM,Sunday,01:00PM,Week 6,9054387
1123,40150,EST,Indianapolis,NY,01:00PM,Sunday,01:00PM,Week 6,9014212
1124,40165,EST,Indianapolis,NY,01:00PM,Sunday,01:00PM,Week 6,9014219
1125,43001,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014859
1126,43002,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054161
1127,43003,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014860
1128,43004,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014861
1129,43005,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014862
1130,43006,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014863
1131,43008,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014864
1132,43011,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014867
1133,43013,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014868
1134,43014,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014869
1135,43015,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014870
1136,43016,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014871
1137,43017,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014872
1138,43018,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014873
1139,43019,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014874
1140,43021,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014875
1141,43022,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014876
1142,43023,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014877
1143,43025,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014878
1144,43026,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014879
1145,43027,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014880
1146,43028,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014881
1147,43030,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054152
1148,43031,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014883
1149,43032,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014884
1150,43033,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054156
1151,43035,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014885
1152,43037,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014887
1153,43046,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014891
1154,43048,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054154
1155,43050,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014893
1156,43054,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014894
1157,43055,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014895
1158,43056,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014896
1159,43061,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014898
1160,43062,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014899
1161,43064,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014900
1162,43065,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014901
1163,43066,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014902
1164,43068,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014904
1165,43071,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014906
1166,43074,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014908
1167,43076,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014909
1168,43080,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014912
1169,43081,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014913
1170,43082,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014914
1171,43085,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014916
1172,43102,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014917
1173,43103,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014918
1174,43105,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014919
1175,43106,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014920
1176,43107,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014921
1177,43109,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014922
1178,43110,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014923
1179,43111,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014924
1180,43112,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014925
1181,43113,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014926
1182,43116,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014928
1183,43117,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9054224
1184,43119,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014929
1185,43123,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014930
1186,43125,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014931
1187,43126,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014932
1188,43127,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014933
1189,43128,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014934
1190,43130,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014935
1191,43135,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014936
1192,43136,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014937
1193,43137,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014938
1194,43138,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014939
1195,43140,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014940
1196,43142,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014941
1197,43143,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014942
1198,43144,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014943
1199,43145,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014944
1200,43146,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014945
1201,43147,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014946
1202,43148,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014947
1203,43149,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014948
1204,43150,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014949
1205,43151,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014950
1206,43152,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014951
1207,43153,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014952
1208,43154,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014953
1209,43155,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014954
1210,43156,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014955
1211,43157,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014956
1212,43158,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014957
1213,43160,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014958
1214,43162,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014959
1215,43164,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014960
1216,43199,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054157
1217,43201,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014961
1218,43202,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014962
1219,43203,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014963
1220,43204,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014964
1221,43205,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014965
1222,43206,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014966
1223,43207,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014967
1224,43209,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014968
1225,43210,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014969
1226,43211,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014970
1227,43212,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014971
1228,43213,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014972
1229,43214,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014973
1230,43215,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014974
1231,43216,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054158
1232,43217,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014975
1233,43218,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014976
1234,43219,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014977
1235,43220,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014978
1236,43221,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014979
1237,43222,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014980
1238,43223,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014981
1239,43224,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014982
1240,43227,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014983
1241,43228,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014984
1242,43229,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014985
1243,43230,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014986
1244,43231,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014987
1245,43232,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014988
1246,43235,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014989
1247,43240,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014990
1248,43251,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054159
1249,43291,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054160
1250,43302,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014991
1251,43310,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014992
1252,43311,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014993
1253,43314,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014994
1254,43315,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014995
1255,43317,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9014997
1256,43318,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014998
1257,43319,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9014999
1258,43320,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015000
1259,43321,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015001
1260,43322,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054164
1261,43324,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9015003
1262,43325,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015004
1263,43331,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9015007
1264,43332,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015008
1265,43333,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9015009
1266,43334,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015010
1267,43335,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015011
1268,43336,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9054162
1269,43337,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015012
1270,43338,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015013
1271,43341,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015015
1272,43342,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015016
1273,43343,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9015017
1274,43347,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9015020
1275,43348,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9015021
1276,43350,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054155
1277,43356,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015023
1278,43357,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9015024
1279,43358,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9015025
1280,43360,EST,Pittsburgh,Cincinnati,01:00PM,Sunday,01:00PM,Week 6,9015027
1281,43701,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015130
1282,43711,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9054150
1283,43720,EST,Cincinnati,Pittsburgh,01:00PM,Sunday,01:00PM,Week 6,9015135
